school_name,type,Region,District,source_page,scraped_date,data_source,district_key,latitude,longitude,electrification_national,electrification_rural_national,electrification_urban_national,mpi_score,youth_literacy_count,wash_access,water_access_rate,sanitation_access_rate,dist_to_water,access_50k_minutes,night_light_intensity,dist_to_roads
Adventist,Senior High School,Ashanti,Kwabre East,,,2025 Register DOCX,kwabre east,6.8179028,-1.5220852,0.8948895,0.778,0.9753000000000001,0.0,59281.0,0.980581660032809,0.9960959853504076,0.9650673347152104,91906.77835521691,132.57486966470984,12.538350181039155,2717.7469318659155
Adanwomase Senior High,Senior High School,Ashanti,Kwabre East,,,2025 Register DOCX,kwabre east,6.7897864,-1.5379285,0.8948895,0.778,0.9753000000000001,0.0,59281.0,0.980581660032809,0.9960959853504076,0.9650673347152104,91906.77835521691,132.57486966470984,12.538350181039155,2717.7469318659155
Kofi Adjei Senior High/Tech,Senior High Technical School,Ashanti,Kwabre East,,,2025 Register DOCX,kwabre east,6.7897864,-1.5379285,0.8948895,0.778,0.9753000000000001,0.0,59281.0,0.980581660032809,0.9960959853504076,0.9650673347152104,91906.77835521691,132.57486966470984,12.538350181039155,2717.7469318659155
Antoa Senior High,Senior High School,Ashanti,Kwabre East,,,2025 Register DOCX,kwabre east,6.7594451,-1.5177375,0.8948895,0.778,0.9753000000000001,0.0,59281.0,0.980581660032809,0.9960959853504076,0.9650673347152104,91906.77835521691,132.57486966470984,12.538350181039155,2717.7469318659155
Simms Senior High/Com.,Senior High School,Ashanti,Kwabre East,,,2025 Register DOCX,kwabre east,6.7897864,-1.5379285,0.8948895,0.778,0.9753000000000001,0.0,59281.0,0.980581660032809,0.9960959853504076,0.9650673347152104,91906.77835521691,132.57486966470984,12.538350181039155,2717.7469318659155
Gyaama Pensan Senior High/Tech,Senior High Technical School,Ashanti,Kwabre East,,,2025 Register DOCX,kwabre east,6.7897864,-1.5379285,0.8948895,0.778,0.9753000000000001,0.0,59281.0,0.980581660032809,0.9960959853504076,0.9650673347152104,91906.77835521691,132.57486966470984,12.538350181039155,2717.7469318659155
Amaniampong Senior High,Senior High School,Ashanti,Mampong Municipal,,,2025 Register DOCX,mampong municipal,7.0746988,-1.403088,0.8948895,0.778,0.9753000000000001,0.1,25062.0,0.904994047044438,0.9031438040994948,0.9068442899893812,91906.77835521691,132.57486966470984,12.538350181039155,2717.7469318659155
Opoku Agyeman Senior High/Tech,Senior High Technical School,Ashanti,Mampong Municipal,,,2025 Register DOCX,mampong municipal,7.056139,-1.40425,0.8948895,0.778,0.9753000000000001,0.1,25062.0,0.904994047044438,0.9031438040994948,0.9068442899893812,91906.77835521691,132.57486966470984,12.538350181039155,2717.7469318659155
"St. Joseph Sem/Senior High, Mampong",Senior High School,Ashanti,Mampong Municipal,,,2025 Register DOCX,mampong municipal,7.056139,-1.40425,0.8948895,0.778,0.9753000000000001,0.1,25062.0,0.904994047044438,0.9031438040994948,0.9068442899893812,91906.77835521691,132.57486966470984,12.538350181039155,2717.7469318659155
Obuasi Senior High/Tech,Senior High Technical School,Ashanti,Obuasi Municipal,,,2025 Register DOCX,obuasi municipal,6.211542,-1.6894045,0.8948895,0.778,0.9753000000000001,0.0,20186.0,0.9874877717820064,0.9970652276815298,0.9779103158824828,107474.075271,205.640155509,0.403666835519,4878.26524939
Namong Senior High/Tech,Senior High Technical School,Ashanti,Offinso Municipal,,,2025 Register DOCX,offinso municipal,6.9313793,-1.6671002,0.8948895,0.778,0.9753000000000001,0.1,27311.0,0.9187862690186794,0.9439327886364292,0.8936397494009296,91906.77835521691,132.57486966470984,12.538350181039155,2717.7469318659155
Asuoso Comm. Senior High,Senior High School,Ashanti,Offinso North,,,2025 Register DOCX,offinso north,7.3986299,-1.9563657,0.8948895,0.778,0.9753000000000001,0.1,14051.0,0.8309900126054495,0.8501890817414913,0.8117909434694075,91906.77835521691,132.57486966470984,12.538350181039155,2717.7469318659155
Akumadan Senior High,Senior High School,Ashanti,Offinso North,,,2025 Register DOCX,offinso north,7.3912349,-1.9487646,0.8948895,0.778,0.9753000000000001,0.1,14051.0,0.8309900126054495,0.8501890817414913,0.8117909434694075,91906.77835521691,132.57486966470984,12.538350181039155,2717.7469318659155
Nkenkansu Community Senior High,Senior High School,Ashanti,Offinso North,,,2025 Register DOCX,offinso north,7.3986299,-1.9563657,0.8948895,0.778,0.9753000000000001,0.1,14051.0,0.8309900126054495,0.8501890817414913,0.8117909434694075,91906.77835521691,132.57486966470984,12.538350181039155,2717.7469318659155
"Presby Senior High/Tech, Kwamang",Senior High Technical School,Ashanti,Sekyere Central,,,2025 Register DOCX,sekyere central,6.9909657,-1.3670628,0.8948895,0.778,0.9753000000000001,0.2,12271.0,0.7463452308710763,0.7968224195950792,0.6958680421470734,91906.77835521691,132.57486966470984,12.538350181039155,2717.7469318659155
Tijjaniya Senior High,Senior High School,Ashanti,Sekyere East,,,2025 Register DOCX,sekyere east,6.8571015,-1.3810176,0.8948895,0.778,0.9753000000000001,0.1,16078.0,0.95837272953471,0.9848718586713112,0.931873600398109,33872.5295063,292.716929495,0.129401612313,5408.83478352
Effiduase Senior High/Tech,Senior High Technical School,Ashanti,Sekyere East,,,2025 Register DOCX,sekyere east,6.8503007,-1.3957283,0.8948895,0.778,0.9753000000000001,0.1,16078.0,0.95837272953471,0.9848718586713112,0.931873600398109,33872.5295063,292.716929495,0.129401612313,5408.83478352
Effiduase Senior High/Com,Senior High School,Ashanti,Sekyere East,,,2025 Register DOCX,sekyere east,6.8503007,-1.3957283,0.8948895,0.778,0.9753000000000001,0.1,16078.0,0.95837272953471,0.9848718586713112,0.931873600398109,33872.5295063,292.716929495,0.129401612313,5408.83478352
Adu Gyamfi Senior High,Senior High School,Ashanti,Sekyere South,,,2025 Register DOCX,sekyere south,6.9696028,-1.4758104,0.8948895,0.778,0.9753000000000001,0.1,27274.0,0.9063295804851896,0.9049725237903766,0.9076866371800026,91906.77835521691,132.57486966470984,12.538350181039155,2717.7469318659155
Boanim Senior High/ Tech Sch,Senior High School,Ashanti,Sekyere South,,,2025 Register DOCX,sekyere south,6.9696028,-1.4758104,0.8948895,0.778,0.9753000000000001,0.1,27274.0,0.9063295804851896,0.9049725237903766,0.9076866371800026,91906.77835521691,132.57486966470984,12.538350181039155,2717.7469318659155
Sabronum Methodist Senior High/Tech,Senior High Technical School,Ashanti,Ahafo Ano South,,,2025 Register DOCX,ahafo ano south,6.9463336,-1.9009536,0.8948895,0.778,0.9753000000000001,0.08846153846153847,25603.746153846154,0.9235176668482755,0.9440811138747686,0.9029542198217829,132354.456181,168.301551734,0.0520467823676,2401.37604653
Prince Of Peace,Senior High School,Ashanti,Kumasi Metro,,,2025 Register DOCX,kumasi metro,6.6860849,-1.623289,0.8948895,0.778,0.9753000000000001,0.08846153846153847,25603.746153846154,0.9235176668482755,0.9440811138747686,0.9029542198217829,91906.77835521691,132.57486966470984,12.538350181039155,2717.7469318659155
Jubilee Senior High,Senior High School,Ashanti,Asante Akim South,,,2025 Register DOCX,asante akim south,6.4614173,-1.1153392,0.8948895,0.778,0.9753000000000001,0.08846153846153847,25603.746153846154,0.9235176668482755,0.9440811138747686,0.9029542198217829,56834.5778966,126.309622981,0.131478991815,2258.52406901
Church Of Christ Senior High,Senior High School,Ashanti,Ejisu Municipal,,,2025 Register DOCX,ejisu municipal,6.7139918,-1.4665782,0.8948895,0.778,0.9753000000000001,0.1,34953.0,0.9771443909810316,0.9952280590130036,0.9590607229490596,91906.77835521691,132.57486966470984,12.538350181039155,2717.7469318659155
Kurofa Methodist Senior High Tech,Senior High School,Ashanti,Asante Akim South,,,2025 Register DOCX,asante akim south,6.4614173,-1.1153392,0.8948895,0.778,0.9753000000000001,0.08846153846153847,25603.746153846154,0.9235176668482755,0.9440811138747686,0.9029542198217829,56834.5778966,126.309622981,0.131478991815,2258.52406901
Wiafe Akenten Presby Senior High,Senior High School,Ashanti,Offinso North,,,2025 Register DOCX,offinso north,7.3986299,-1.9563657,0.8948895,0.778,0.9753000000000001,0.1,14051.0,0.8309900126054495,0.8501890817414913,0.8117909434694075,91906.77835521691,132.57486966470984,12.538350181039155,2717.7469318659155
Spiritan Senior High/Tech,Senior High Technical School,Ashanti,Atwima Nwabiagya North,,,2025 Register DOCX,atwima nwabiagya north,6.8776433,-1.7448959,0.8948895,0.778,0.9753000000000001,0.1,29507.0,0.9684797871554208,0.9898997364077552,0.9470598379030868,91906.77835521691,132.57486966470984,12.538350181039155,2717.7469318659155
Onwe Senior High School,Senior High School,Ashanti,Ejisu Municipal,,,2025 Register DOCX,ejisu municipal,6.683084,-1.4450284,0.8948895,0.778,0.9753000000000001,0.1,34953.0,0.9771443909810316,0.9952280590130036,0.9590607229490596,91906.77835521691,132.57486966470984,12.538350181039155,2717.7469318659155
J. A. Kufuor Senior High,Senior High School,Ashanti,Kumasi Metro,,,2025 Register DOCX,kumasi metro,6.6860849,-1.623289,0.8948895,0.778,0.9753000000000001,0.08846153846153847,25603.746153846154,0.9235176668482755,0.9440811138747686,0.9029542198217829,91906.77835521691,132.57486966470984,12.538350181039155,2717.7469318659155
Presby,Senior High School,Ashanti,Asokwa Municipal,,,2025 Register DOCX,asokwa municipal,6.6575572,-1.587153,0.8948895,0.778,0.9753000000000001,0.0,23591.0,0.9859966840964164,0.9950771585256982,0.9769162096671344,91906.77835521691,132.57486966470984,12.538350181039155,2717.7469318659155
Lbadur Rahman Academy,Senior High School,Ashanti,Asokore Mampong Municipal,,,2025 Register DOCX,asokore mampong municipal,6.7077852,-1.5665013,0.8948895,0.778,0.9753000000000001,0.0,37256.0,0.9812418055815696,0.9942873197227944,0.9681962914403446,91906.77835521691,132.57486966470984,12.538350181039155,2717.7469318659155
Morso Senior High/Tech,Senior High Technical School,Ashanti,Asante Akim South,,,2025 Register DOCX,asante akim south,6.4614173,-1.1153392,0.8948895,0.778,0.9753000000000001,0.08846153846153847,25603.746153846154,0.9235176668482755,0.9440811138747686,0.9029542198217829,56834.5778966,126.309622981,0.131478991815,2258.52406901
Bepoase Shts,Senior High Technical School,Ashanti,Sekyere South,,,2025 Register DOCX,sekyere south,6.9696028,-1.4758104,0.8948895,0.778,0.9753000000000001,0.1,27274.0,0.9063295804851896,0.9049725237903766,0.9076866371800026,91906.77835521691,132.57486966470984,12.538350181039155,2717.7469318659155
J.A. Kufour Stem Technical School,STEM,Ashanti,Atwima Nwabiagya North,,,2025 Register DOCX,atwima nwabiagya north,6.8776433,-1.7448959,0.8948895,0.778,0.9753000000000001,0.1,29507.0,0.9684797871554208,0.9898997364077552,0.9470598379030868,91906.77835521691,132.57486966470984,12.538350181039155,2717.7469318659155
"Kyem Amponsah Senior High School, Fiapre",Senior High School,Bono,Sunyani West,,,2025 Register DOCX,sunyani west,7.3953823,-2.1843146,0.8948895,0.778,0.9753000000000001,0.10270270270270271,19578.702702702703,0.9224967070571669,0.9797179934441175,0.8652754206702163,64167.63402335,207.5498299655308,0.3773397115958461,3211.7394608926925
St. Augustine Senior High School,Senior High School,Bono,Berekum West,,,2025 Register DOCX,berekum west,7.4719942,-2.7107891,0.8948895,0.778,0.9753000000000001,0.1,9269.0,0.9723875779961272,0.9957684859786272,0.9490066700136268,64167.63402335,207.5498299655308,0.3773397115958461,3211.7394608926925
"Methodist Senior High/Tech.,Biadan",Senior High Technical School,Bono,Berekum Municipal,,,2025 Register DOCX,berekum municipal,7.450473,-2.5824981,0.8948895,0.778,0.9753000000000001,0.10270270270270271,19578.702702702703,0.9224967070571669,0.9797179934441175,0.8652754206702163,64167.63402335,207.5498299655308,0.3773397115958461,3211.7394608926925
Duadaso No. 1 Senior High/Tech.,Senior High Technical School,Bono,Jaman North,,,2025 Register DOCX,jaman north,7.9132614,-2.6972328,0.8948895,0.778,0.9753000000000001,0.1,22713.0,0.9296784592494628,0.9981401884609026,0.8612167300380228,59670.7270994,236.90860361,0.103262684769,3488.36747621
Nkyeraa Senior High Sch.,Senior High School,Bono,Wenchi Municipal,,,2025 Register DOCX,wenchi municipal,7.738011,-2.103519,0.8948895,0.778,0.9753000000000001,0.1,21314.0,0.8263351330254343,0.9133220581539062,0.7393482078969622,64167.63402335,207.5498299655308,0.3773397115958461,3211.7394608926925
Koase Senior High/Tech,Senior High Technical School,Bono,Wenchi Municipal,,,2025 Register DOCX,wenchi municipal,7.738011,-2.103519,0.8948895,0.778,0.9753000000000001,0.1,21314.0,0.8263351330254343,0.9133220581539062,0.7393482078969622,64167.63402335,207.5498299655308,0.3773397115958461,3211.7394608926925
Hidaayah Islamic Senior High School,Senior High School,Bono,Jaman South,,,2025 Register DOCX,jamansouth,,,0.8948895,0.778,0.9753000000000001,0.10270270270270271,19578.702702702703,0.9224967070571669,0.9797179934441175,0.8652754206702163,64167.63402335,207.5498299655308,0.3773397115958461,3211.7394608926925
Kintampo Senior High,Senior High School,Bono East,Kintampo North Municipal,,,2025 Register DOCX,kintampo north municipal,8.0605642,-1.7223479,0.8948895,0.778,0.9753000000000001,0.1,22648.0,0.6904649863239316,0.8191229669715596,0.5618070056763036,42290.33319406428,278.16380118278573,0.43796246186061427,3890.629855290714
New Longoro Comm.School (Dega),Senior High School,Bono East,Kintampo North Municipal,,,2025 Register DOCX,kintampo north municipal,8.0485735,-1.7309667,0.8948895,0.778,0.9753000000000001,0.1,22648.0,0.6904649863239316,0.8191229669715596,0.5618070056763036,42290.33319406428,278.16380118278573,0.43796246186061427,3890.629855290714
Busunya Senior High,Senior High School,Bono East,Nkoranza North,,,2025 Register DOCX,nkoranza north,7.6830822,-1.6679835,0.8948895,0.778,0.9753000000000001,0.1,9380.0,0.7641799585151277,0.8658894213575566,0.6624704956726987,42290.33319406428,278.16380118278573,0.43796246186061427,3890.629855290714
Kwame Danso Senior High/Tech,Senior High Technical School,Bono East,Senewest,,,2025 Register DOCX,senewest,,,0.8948895,0.778,0.9753000000000001,0.11612903225806454,15885.032258064517,0.799610389004721,0.8618972144212762,0.737323563588166,42290.33319406428,278.16380118278573,0.43796246186061427,3890.629855290714
Kwartengankomah Senior High,Senior High School,Bono East,Techiman Municipal,,,2025 Register DOCX,techiman municipal,7.584971,-1.936401,0.8948895,0.778,0.9753000000000001,0.11612903225806454,15885.032258064517,0.9557094407840676,0.9740785561681083,0.9373403254000268,42290.33319406428,278.16380118278573,0.43796246186061427,3890.629855290714
Gyarko Comm. Day Senior High,Senior High School,Bono East,Techiman Municipal,,,2025 Register DOCX,techiman municipal,7.584971,-1.936401,0.8948895,0.778,0.9753000000000001,0.11612903225806454,15885.032258064517,0.9557094407840676,0.9740785561681083,0.9373403254000268,42290.33319406428,278.16380118278573,0.43796246186061427,3890.629855290714
Kesse Basahyia Senior High School,Senior High School,Bono East,Techiman Municipal,,,2025 Register DOCX,techiman municipal,7.584971,-1.936401,0.8948895,0.778,0.9753000000000001,0.11612903225806454,15885.032258064517,0.9557094407840676,0.9740785561681083,0.9373403254000268,42290.33319406428,278.16380118278573,0.43796246186061427,3890.629855290714
"St. Francis Seminary Senior High, Buoyem",Senior High School,Bono East,Techiman North,,,2025 Register DOCX,techiman north,7.703655,-1.9857703,0.8948895,0.778,0.9753000000000001,0.1,19241.0,0.915351031068491,0.9590691147234242,0.8716329474135579,42290.33319406428,278.16380118278573,0.43796246186061427,3890.629855290714
Krobo Comm.Senior High,Senior High School,Bono East,Techiman North,,,2025 Register DOCX,techiman north,7.703655,-1.9857703,0.8948895,0.778,0.9753000000000001,0.1,19241.0,0.915351031068491,0.9590691147234242,0.8716329474135579,42290.33319406428,278.16380118278573,0.43796246186061427,3890.629855290714
Bassa Community Senior High,Senior High School,Bono East,Sene East,,,2025 Register DOCX,sene east,7.6658435,-0.1824262,0.8948895,0.778,0.9753000000000001,0.2,9113.0,0.3572068656510649,0.3756117736265251,0.3388019576756048,42290.33319406428,278.16380118278573,0.43796246186061427,3890.629855290714
Abrafi Senior High,Senior High School,Bono East,Techiman North,,,2025 Register DOCX,techiman north,7.6153251,-1.963707,0.8948895,0.778,0.9753000000000001,0.1,19241.0,0.915351031068491,0.9590691147234242,0.8716329474135579,42290.33319406428,278.16380118278573,0.43796246186061427,3890.629855290714
Donkro- Nkwanta Senior High School,Senior High School,Bono East,Nkoranza South Municipal,,,2025 Register DOCX,nkoranza south municipal,7.5661734,-1.7073704,0.8948895,0.778,0.9753000000000001,0.1,21034.0,0.8475708775965898,0.9343663306042358,0.7607754245889438,42290.33319406428,278.16380118278573,0.43796246186061427,3890.629855290714
Agona Namonwora Comm.Senior High,Senior High School,Central,Agona East,,,2025 Register DOCX,agona east,5.6437792,-0.7520114,0.8948895,0.778,0.9753000000000001,0.1,20267.0,0.92394682320442,0.927935082872928,0.9199585635359117,36238.428974856244,109.82855210539375,6.100843503336218,1980.293157856875
Kwanyarko Senior High,Senior High School,Central,Agona East,,,2025 Register DOCX,agona east,5.6437792,-0.7520114,0.8948895,0.778,0.9753000000000001,0.1,20267.0,0.92394682320442,0.927935082872928,0.9199585635359117,36238.428974856244,109.82855210539375,6.100843503336218,1980.293157856875
Agona Fankobaa Senior High,Senior High School,Central,Agona West Municipal,,,2025 Register DOCX,agona west municipal,4.8900282,-1.9613358,0.8948895,0.778,0.9753000000000001,0.1,25774.0,0.9448389232630882,0.9449074179775794,0.9447704285485968,36238.428974856244,109.82855210539375,6.100843503336218,1980.293157856875
Swedru Sch. Of Business,Senior High School,Central,Agona West Municipal,,,2025 Register DOCX,agona west municipal,4.8900282,-1.9613358,0.8948895,0.778,0.9753000000000001,0.1,25774.0,0.9448389232630882,0.9449074179775794,0.9447704285485968,36238.428974856244,109.82855210539375,6.100843503336218,1980.293157856875
Assin State College,Senior High School,Central,Assin North,,,2025 Register DOCX,assin north,5.8721008,-1.342868,0.8948895,0.778,0.9753000000000001,0.1,15266.0,0.9169798350137488,0.9161319890009166,0.9178276810265812,73827.6219896,188.360271744,0.327607232295,3049.7218773
Gyaase Community Senior High,Senior High School,Central,Assin North,,,2025 Register DOCX,assin north,5.8254569,-1.3739272,0.8948895,0.778,0.9753000000000001,0.1,15266.0,0.9169798350137488,0.9161319890009166,0.9178276810265812,73827.6219896,188.360271744,0.327607232295,3049.7218773
Obiri Yeboah Senior High/Technical,Senior High Technical School,Central,Assin Central Municipal,,,2025 Register DOCX,assin central municipal,5.9608498,-1.7781121,0.8948895,0.778,0.9753000000000001,0.09701492537313429,24018.014925373136,0.9171775590939981,0.9508606910981735,0.8834944270898226,36238.428974856244,109.82855210539375,6.100843503336218,1980.293157856875
Assin North Senior High/Tech,Senior High Technical School,Central,Assin North,,,2025 Register DOCX,assin north,5.8254569,-1.3739272,0.8948895,0.778,0.9753000000000001,0.1,15266.0,0.9169798350137488,0.9161319890009166,0.9178276810265812,73827.6219896,188.360271744,0.327607232295,3049.7218773
Assin Nsuta Senior High School,Senior High School,Central,Assin South,,,2025 Register DOCX,assin south,5.6154493,-1.2234463,0.8948895,0.778,0.9753000000000001,0.1,19995.0,0.8897689657501858,0.8939066405458354,0.8856312909545363,41774.5716763,131.646968258,0.0977957373479,1891.91302991
Assin Manso Senior High,Senior High School,Central,Assin South,,,2025 Register DOCX,assin south,5.5288964,-1.2709402,0.8948895,0.778,0.9753000000000001,0.1,19995.0,0.8897689657501858,0.8939066405458354,0.8856312909545363,41774.5716763,131.646968258,0.0977957373479,1891.91302991
Nyankumasi Ahenkro Snr. High,Senior High School,Central,Assin South,,,2025 Register DOCX,assin south,5.5288964,-1.2709402,0.8948895,0.778,0.9753000000000001,0.1,19995.0,0.8897689657501858,0.8939066405458354,0.8856312909545363,41774.5716763,131.646968258,0.0977957373479,1891.91302991
Awutu Bawjiase Comm. Senior High School,Senior High School,Central,Awutu Senya East Municipal,,,2025 Register DOCX,awutu senya east municipal,5.5336918,-0.4270331,0.8948895,0.778,0.9753000000000001,0.0,41995.0,0.9886072196279,0.9903194722407532,0.9868949670150472,36238.428974856244,109.82855210539375,6.100843503336218,1980.293157856875
Odupong Comm. Day School,Senior High School,Central,Awutu Senya East Municipal,,,2025 Register DOCX,awutu senya east municipal,5.5336918,-0.4270331,0.8948895,0.778,0.9753000000000001,0.0,41995.0,0.9886072196279,0.9903194722407532,0.9868949670150472,36238.428974856244,109.82855210539375,6.100843503336218,1980.293157856875
Effutu Senior High/Tech,Senior High Technical School,Central,Cape Coast Metro,,,2025 Register DOCX,cape coast metro,5.5649601,-0.2350586,0.8948895,0.778,0.9753000000000001,0.09701492537313429,24018.014925373136,0.9171775590939981,0.9508606910981735,0.8834944270898226,36238.428974856244,109.82855210539375,6.100843503336218,1980.293157856875
Oguaa Senior High/Tech,Senior High Technical School,Central,Cape Coast Metro,,,2025 Register DOCX,cape coast metro,5.5649601,-0.2350586,0.8948895,0.778,0.9753000000000001,0.09701492537313429,24018.014925373136,0.9171775590939981,0.9508606910981735,0.8834944270898226,36238.428974856244,109.82855210539375,6.100843503336218,1980.293157856875
Fettehman Senior High,Senior High School,Central,Gomoa East,,,2025 Register DOCX,gomoa east,5.4359918,-0.4760095,0.8948895,0.778,0.9753000000000001,0.1,53839.0,0.9421240491515506,0.9755880631948508,0.9086600351082504,36238.428974856244,109.82855210539375,6.100843503336218,1980.293157856875
Gomoa Gyaman Senior High,Senior High School,Central,Gomoa Central,,,2025 Register DOCX,gomoa central,5.3541861,-0.7259679,0.8948895,0.778,0.9753000000000001,0.1,14933.0,0.9598583234946872,0.993388429752066,0.9263282172373082,36238.428974856244,109.82855210539375,6.100843503336218,1980.293157856875
Potsin T.I. Ahm. Senior High,Senior High School,Central,Gomoa East,,,2025 Register DOCX,gomoa east,5.5282302,-0.4236187,0.8948895,0.778,0.9753000000000001,0.1,53839.0,0.9421240491515506,0.9755880631948508,0.9086600351082504,36238.428974856244,109.82855210539375,6.100843503336218,1980.293157856875
Gomoa Senior High/Tech,Senior High Technical School,Central,Gomoa West,,,2025 Register DOCX,gomoawest,,,0.8948895,0.778,0.9753000000000001,0.09701492537313429,24018.014925373136,0.9171775590939981,0.9508606910981735,0.8834944270898226,36238.428974856244,109.82855210539375,6.100843503336218,1980.293157856875
College Of Music Senior High,Senior High School,Central,Gomoa West,,,2025 Register DOCX,gomoa west,5.2837564,-0.7365874,0.8948895,0.778,0.9753000000000001,0.1,23495.0,0.8651672284158674,0.9868032149338865,0.7435312418978481,36238.428974856244,109.82855210539375,6.100843503336218,1980.293157856875
Mankessim Senior High/Tech,Senior High Technical School,Central,Mfantseman Municipal,,,2025 Register DOCX,mfantseman municipal,5.20461,-1.052489,0.8948895,0.778,0.9753000000000001,0.09701492537313429,24018.014925373136,0.9171775590939981,0.9508606910981735,0.8834944270898226,36238.428974856244,109.82855210539375,6.100843503336218,1980.293157856875
Abeadze State College,Senior High School,Central,Mfantseman Municipal,,,2025 Register DOCX,mfantseman municipal,5.20461,-1.052489,0.8948895,0.778,0.9753000000000001,0.09701492537313429,24018.014925373136,0.9171775590939981,0.9508606910981735,0.8834944270898226,36238.428974856244,109.82855210539375,6.100843503336218,1980.293157856875
Kwegyir Aggrey Senior High,Senior High School,Central,Mfantseman Municipal,,,2025 Register DOCX,mfantseman municipal,5.20461,-1.052489,0.8948895,0.778,0.9753000000000001,0.09701492537313429,24018.014925373136,0.9171775590939981,0.9508606910981735,0.8834944270898226,36238.428974856244,109.82855210539375,6.100843503336218,1980.293157856875
Ayanfuri Senior High,Senior High School,Central,Upper Denkyira West,,,2025 Register DOCX,upper denkyira west,5.9592925,-1.8783213,0.8948895,0.778,0.9753000000000001,0.1,15850.0,0.9200507614213198,0.970882684715172,0.8692188381274676,36238.428974856244,109.82855210539375,6.100843503336218,1980.293157856875
Ogyeedom Comm.Sm High/Tech,Senior High School,Central,Gomoa Central,,,2025 Register DOCX,gomoa central,5.3541861,-0.7259679,0.8948895,0.778,0.9753000000000001,0.1,14933.0,0.9598583234946872,0.993388429752066,0.9263282172373082,36238.428974856244,109.82855210539375,6.100843503336218,1980.293157856875
St. Gregory Catholic Senior High School,Senior High School,Central,Gomoa East,,,2025 Register DOCX,gomoa east,5.5282302,-0.4236187,0.8948895,0.778,0.9753000000000001,0.1,53839.0,0.9421240491515506,0.9755880631948508,0.9086600351082504,36238.428974856244,109.82855210539375,6.100843503336218,1980.293157856875
"S.D.A Senior High School, Gomoa Jukwa",Senior High School,Central,Gomoa Central,,,2025 Register DOCX,gomoa central,5.3541861,-0.7259679,0.8948895,0.778,0.9753000000000001,0.1,14933.0,0.9598583234946872,0.993388429752066,0.9263282172373082,36238.428974856244,109.82855210539375,6.100843503336218,1980.293157856875
Mem-Chemfre Comm. Senior High,Senior High School,Eastern,Kwahu Afram Plains North,,,2025 Register DOCX,kwahu afram plains north,7.0464346,-0.0908867,0.8948895,0.778,0.9753000000000001,0.2,9021.0,0.4665323038492108,0.4535028954240944,0.4795617122743272,32661.8807107,132.8778183930074,1.712440318446963,3086.185355472963
Donkorkrom Agric Senior High,Senior High School,Eastern,Kwahu Afram Plains North,,,2025 Register DOCX,kwahu afram plains north,7.0464346,-0.0908867,0.8948895,0.778,0.9753000000000001,0.2,9021.0,0.4665323038492108,0.4535028954240944,0.4795617122743272,32661.8807107,132.8778183930074,1.712440318446963,3086.185355472963
Maame Krobo Comm. Senior High,Senior High School,Eastern,Kwahu Afram Plains South,,,2025 Register DOCX,kwahu afram plains south,6.9351268,-0.2514867,0.8948895,0.778,0.9753000000000001,0.2,10182.0,0.5572009889770269,0.6376841454620377,0.476717832492016,32661.8807107,132.8778183930074,1.712440318446963,3086.185355472963
St. Fidelis Senior High/Tech,Senior High Technical School,Eastern,Kwahu Afram Plains South,,,2025 Register DOCX,kwahu afram plains south,6.9351268,-0.2514867,0.8948895,0.778,0.9753000000000001,0.2,10182.0,0.5572009889770269,0.6376841454620377,0.476717832492016,32661.8807107,132.8778183930074,1.712440318446963,3086.185355472963
"Presby Senior High, Mampong Akwapim",Senior High School,Eastern,Akwapim North Municipal,,,2025 Register DOCX,akwapim north municipal,5.9144109,-0.140398,0.8948895,0.778,0.9753000000000001,0.1,24192.0,0.9457187796965626,0.9381000753678278,0.9533374840252974,32661.8807107,132.8778183930074,1.712440318446963,3086.185355472963
"Presby Senior High/Tech, Larteh",Senior High Technical School,Eastern,Akwapim North Municipal,,,2025 Register DOCX,akwapim north municipal,5.9144109,-0.140398,0.8948895,0.778,0.9753000000000001,0.1,24192.0,0.9457187796965626,0.9381000753678278,0.9533374840252974,32661.8807107,132.8778183930074,1.712440318446963,3086.185355472963
H'Mount Sinai Senior High School,Senior High School,Eastern,Akwapim North Municipal,,,2025 Register DOCX,akwapim north municipal,5.9640224,-0.0892153,0.8948895,0.778,0.9753000000000001,0.1,24192.0,0.9457187796965626,0.9381000753678278,0.9533374840252974,32661.8807107,132.8778183930074,1.712440318446963,3086.185355472963
Mangoase Senior High,Senior High School,Eastern,Akwapim North Municipal,,,2025 Register DOCX,akwapim north municipal,5.9431226,-0.2963877,0.8948895,0.778,0.9753000000000001,0.1,24192.0,0.9457187796965626,0.9381000753678278,0.9533374840252974,32661.8807107,132.8778183930074,1.712440318446963,3086.185355472963
"Presby Senior High/Tech, Aburi",Senior High Technical School,Eastern,Akwapim South,,,2025 Register DOCX,akwapim south,6.0916256,-0.2555749,0.8948895,0.778,0.9753000000000001,0.10989010989010989,16272.791208791208,0.8559920513012826,0.85564831516937,0.8563357874331952,31552.1266231,76.6891825226,6.69472672876,1927.05066391
Diaspora,Senior High School,Eastern,Akwapim South,,,2025 Register DOCX,akwapim south,5.8179007,-0.2633098,0.8948895,0.778,0.9753000000000001,0.10989010989010989,16272.791208791208,0.8559920513012826,0.85564831516937,0.8563357874331952,31552.1266231,76.6891825226,6.69472672876,1927.05066391
